summarize,abbreviate
summary,Spartan
summation,abbreviation
summer school,alternate
summer stock,Broadway
summer,aestival
summerhouse,alcove
summery,aestival
summing up,account
summit,acme
summon up,annoy
summon,appeal
summons,Angelus
sump,artificial lake
sumpter,Siberian husky
sumptuous,Babylonian
sun worship,Druidism
sun worshiper,Druid
sun,star
sunbaked,adust
sunbeam,broad day
Sunbelt,Dixie
sunburn,brand
sunburned,Titian
Sunday driver,backseat driver
Sunday,Christmas
sunder,amputate
sundowner,Arab
sundries,assortment
sundry,all and sundry
sunglasses,Polaroid glasses
sunk,balled up
sunken,boat-shaped
sunless,Stygian
sunlight,broad day
sunlit,ablaze
sunny,Leibnizian
sunrise,aurora
sunset,cardinal points
sunshade,awning
sunshine,Saturnia regna
sunshiny,aestival
sunstroke,Minamata disease
sunup,aurora
sup,beverage
super,Big Brother
superabound,exaggerate
superabundance,abundance
superabundant,abounding
superannuate,abdicate
superannuated,Gothic
superb,Babylonian
superbly,ably
supercharged,bloated
supercilious,arrogant
supercooled,Siberian
superego,I
supereminent,aggrandized
supererogatory,de trop
superficial,3-D
superficiality,a little learning
superficially,amain
superfine,Babylonian
superfluity,abundance
superfluous,accessory
superheat,animal heat
superhighway,Autobahn
superhuman,Christlike
superimpose,apply to
superincumbent,beetle
superintendent,Big Brother
superior,A per se
superiority,aberrance
superlative,Olympian
Superman,Antaeus
supermarket,appetizing store
supernal,Elysian
supernatural,Christlike
supernaturalism,bodilessness
supernova,Beehive
superpatriot,bigot
superpatriotic,antiblack
superphysical,arcane
superpower,ally
supersaturate,allay
supersaturated,allayed
superscribe,address
superscription,address
supersede,abandon
superseded,abandoned
supersedure,agency
supersensitive,allergic
supersonics,aerial photography
superstar,A per se
superstitious,credulous
supervenient,accessory
supervise,administer
supervision,accountability
supervisor,Big Brother
supinate,blow down
supine,Laodicean
supper,TV dinner
supplant,act for
supplanting,agency
supple,Machiavellian
supplement,PS
supplementary,accessory
supplementation,accession
suppliant,adorant
supplicant,appellant
supplicate,adjure
supplication,Angelus
supplicatory,adorant
supplier,caterer
supplies,abundance
supply depot,archives
supply,ability
support,A-frame
supportable,acceptable
supporter,Maecenas
supporting,advocating
supportive,assuring
suppose,account
supposed,academic
supposing,allowing that
supposition,allegory
suppositional,accounted as
supposititious,Barmecidal
suppress,abate
suppressed,Lethean
suppression,Eighteenth Amendment
suppressive,absolute
suppurate,break up
supremacy,accent
supreme,absolute
surcease,abandonment
surcharge,bale
surd,Gaussian integer
sure enough,absolute
sure sign,absolute indication
sure thing,OK
sure,OK
surefire,assured of success
surely,OK
sureness,absolute certainty
surety,absolute certainty
surf,billow
surface,3-D
surfacing,arising
surfeit,allay
surfeited,SRO
surfing,Australian crawl
surge,Charybdis
surgery,X ray
surgical,allopathic
surging,affluent
surliness,abruptness
surly,abrupt
surmise,account as
surmount,beat
surmountable,achievable
surpass,bang
surpassing,a cut above
surplus,accessory
surprise,admiration
surprised,ad-lib
surprising,abrupt
surprisingly,abruptly
surrender,abalienate
surreptitious,artful
surrogate,advocate
surround,ambiance
surrounded,circumscribed
surrounding,abutting
surroundings,alentours
surtax,assessment
surveillance,accountability
survey,abbreviation
surveying,altimetry
surveyor,Big Brother
survival,abidingness
survive,abide
susceptibility,a thing for
susceptible,accessible
suspect,a bit thick
suspecting,Pyrrhonic
suspend,abolish
suspended,abeyant
suspender,bar
suspense,abeyance
suspenseful,agitated
suspension,abandonment
suspicion,Pyrrhonism
suspicious,Pyrrhonic
sustain,abide
sustained,abiding
sustainer,Maecenas
sustaining,aid
sustenance,TLC
susurration,aspiration
sutler,caterer
sutra,adage
suttee,blazing
suture,animal fiber
svelte,airy
Svengali,Mesmer
swab,air-dry
swaddle,apparel
swag,angularity
swagger stick,Malacca cane
swagger,amble
swaggerer,Herod
swaggering,aweless
swagman,Arab
swain,Casanova
swallow up,ablate
swallow,abide
swamp,baygall
swamped,afloat
swampy,boggish
swan dive,belly buster
swan song,PS
swan,alabaster
swank,Babylonian
swanky,Babylonian
swansdown,blubber
swap,alternate
swapping,agency
swarm with,abound
swarm,a mass of
swarming,abounding
swarthiness,Egyptian darkness
swarthy,black
swash,aqueduct
swashbuckler,Herod
swashbuckling,adventurous
swastika,Calvary cross
swat,bang
swath,Indian file
swathe,apparel
sway,acme
swayable,accessible
swayback,bowlegs
swaybacked,bandy
swayed,antiblack
swaying,ascendant
swear off,abandon
swear to,OK
swear,abjure
swearing,affidavit
sweat bath,Finnish bath
sweat blood,aim
sweat it out,abide
sweat,BO
sweating,ardent
sweatshop,agency
sweaty,ardent
sweep out,bleach
sweep,Derby
sweeping,absolute
sweepings,afterglow
sweepstakes,Academy Award
sweet nothings,adulation
sweet on,attached to
sweet potato,English horn
sweet shop,antique store
sweet smelling,ambrosial
sweet talk,Pecksniffery
sweet,Jell-O
sweetbread,abatis
sweeten,allay
sweetener,Trinkgeld
sweetening,ambrosia
sweetheart,ace
sweetie,angel
sweetmeat,Jell-O
sweetness and light,bathos
swell,Babylonian
swelled headed,aggressively self-confident
swelling,abscess
swelter,BO
sweltering,ardent
swept up,absorbed
swerve,L
swerving,aberrancy
swift,abrupt
swiftly,PDQ
swiftness,abruptness
swig,beverage
swill,barley
swim fins,Aqua-Lung
swim,Australian crawl
swimming,Australian crawl
swimmingly,beyond all expectation
swindle sheet,budget
swindle,abstract
swindler,Artful Dodger
swine,Berkshire
swineherd,cattleman
swing shift,anchor watch
swing,Alexandrine
swingeing,Draconian
swinger,Beau Brummel
swinging,aberrancy
swinish,Adamic
swipe,Parthian shot
swirl,Charybdis
swirling,ado
swish,assibilate
switch off,amplify
switch over,about-face
switch,about-face
switchback,L
switchboard,A board
swivel,arbor
swivet,befuddlement
swollen,SRO
swoon,KO
swoop down upon,ambush
swoop,belly buster
sword of Damocles,bulldozing
sword side,affiliation
sword,Excalibur
swordsman,battler
sworn off,Apostolic
sworn statement,admission
sworn to,accepted
sworn,affianced
swot,beast of burden
swotting,application
sybarite,Cyrenaic
sycophancy,adulation
sycophant,adherent
sycophantic,abject
syllabary,IPA
syllabic,accented
syllable,Spenserian stanza
syllabus,abbreviation
syllogism,Aristotelian sorites
sylph,Ariel
sylphlike,airy
sylvan deity,Cailleac
sylvan,afforestational
symbiosis,accompaniment
symbiotic,accompanying
symbol,sign
symbolic,allegoric
symbolical,allegoric
symbolism,Sabbatarianism
symbolize,advert to
symbolizing,apish
symmetrical,apoise
symmetrize,assimilate to
symmetry,accord
sympathetic,Christian
sympathize with,accord
sympathizer,Maecenas
sympathy,abetment
symphony,German band
symposium,Festschrift
symptom,abnormality
symptomatic,absolute
synapse,afferent neuron
sync,accommodate
synchromesh,Hydromatic
synchronism,accompaniment
synchronize,accommodate
synchronized,accordant
synchronous,accompanying
syncopation,acid rock
syncope,KO
syncretism,Anschluss
syndicalism,Bolshevikism
syndicate,Aktiengesellschaft
syndication,Anschluss
syndrome,abnormality
synergistic,accompanying
synergy,accompaniment
synod,British Cabinet
synonym,Doppelganger
synonymy,agreement
synopsis,abbreviation
synoptic,across-the-board
syntactic,adjectival
syntactics,IC analysis
syntax,IC analysis
synthesis,Anschluss
synthesize,add
synthesized,amalgamated
synthetic,adhesive
syphilis,French disease
syphilitic,allergic
syringe,X-ray machine
syrup,adherent
syrupy,adhesive
system components,actuator
system,method
systematic,accordant
systematically,always
systematics,Buddhology
systematize,adjust
systematized,aligned
systemic,acaricide
systole,abbreviation
T group,Arica movement
T man,Bow Street runner
tab,a reckoning of
tabby,Cheshire cat
tabernacle,Agnus Dei
tabes,French disease
table of contents,acknowledgments
table,desk
tableau,Grand Guignol
tableland,alkali flat
tablet,Domesday Book
tableware,appliances
tabloid,daily
taboo,Eighteenth Amendment
tabula rasa,agnosticism
tabular,assorted
tabulate,alphabetize
tabulation,analysis
tachycardia,abscess
tacit,assumed
taciturn,Spartan
tack on,add
tack,MO
tackle,accept
tacky,Mickey Mouse
tact,ability
tactful,Daedalian
tactic,action
tactical,Machiavellian
tactician,a
tactics,action
tactless,abrupt
tad,bairn
tadpole,amphibian
tag along,bedog
tag,PS
tail wind,CAT
tail,Thule
tailgate,around
tailing,bugging
tailor,accommodate
tailored,a propos
tailpiece,accession
taint,abuse
tainted,abandoned
take a crack at,cut and thrust
take a powder,absquatulate
take aback,abash
take advantage of,abuse
take after,ape
take apart,atomize
take aside,accost
take away,abate
take back,abjure
take by storm,abduct
take care of,accomplish
take care,attend to business
take chances,brave
take charge,active
take cover,bar the gate
take down,abase
take exception,agree to differ
take five,break
take for granted,accept
take for,account as
take from,abate
take home pay,base pay
take in,abbreviate
take into account,admit
take issue with,abjure
take it easy,be careful
take it,accede
take liberties,abuse a privilege
take notice,animadvert
take off,abate
take on,accept
take out,abscind
take over,accept
take place,be found
take shape,come together
take sides,act with
take steps,act on
take the cake,bear the palm
take the edge off,abate
take time,abide
take to task,accuse
take to,addict
take turns,alternate
take up with,abide
take up,absorb
take with a grain of salt,admit
take,OD
taken unawares,ad-lib
taken with,as compared with
takeoff,A
taker,accepter
taking away,ablation
taking in,abduction
taking over,accession
taking place,accidental
taking,acceptable
talcum powder,base
tale,account
talebearer,a tale-bearing animal
talebearing,back-fence gossip
talent,Geist
talented,accomplished
taleteller,a tale-bearing animal
talisman,amulet
talk back,acknowledge
talk big,Barnumize
talk down,alight
talk into,argue into
talk nonsense,babble
talk of the town,acclaim
talk over,advise with
talk show,Grand Guignol
talk to,accost
talk,accent
talkathon,address
talkative,accessible
talked about,acclaimed
talkee talkee,Beach-la-mar
talker,blatherskite
talkie,3-D
talking,ESP
talky,all jaw
tall story,big talk
tall,Gongoresque
tallow,animal oil
tallowy,adipose
tally,a reckoning of
Talmud,Gemara
talons,administration
tambourine,bongo drum
tame,abate
tamed,broken
tamer,breaker
taming,acclimation
Tammany Hall,American Party
tamp,assault
tamper with,Paul-Pry
tampon,Ace bandage
tan,arrange
tandem,back to back
tang,aftertaste
tangent,abutter
tangential,approaching
tangibility,apparentness
tangible,actual
tangle,Chinese puzzle
tangled,Byzantine
tangy,brisk
tank,Pullman
tanked,afflicted
tanker,argosy
tanned,beige
tannery,armory
tantalize,affect the interest
tantalizing,acceptable
tantamount,alike
tantrum,cat fit
tap,Gramophone
tape measure,Mystik tape
tape memory,Mnemosyne
tape recorder,Gramophone
tape,Ace bandage
taper,abate
tapered,acanthoid
tapering,acanthoid
tapestry,abstract
tapeworm,Chilopoda
tapping,aspiration
taproom,alehouse
taproot,beginning
taps,Angelus
tar,AB
tarantula,arachnid
tardiness,anachronism
tardy,ahead of time
tare,abatement
target date,A-day
target,aim
tariff,VAT
tarnish,achromatize
tarnished,bedraggled
tarry,abide
tarrying,dalliance
tarsus,ankle
tart,Danish pastry
tartan,armory
Tartuffe,Holy Willie
Tarzan,Antaeus
task force,KP
task,accuse
taskmaster,Big Brother
taste maker,Beau Brummel
taste,Atticism
tasteful,Attic
tastefully,aesthetically
tasteless,Doric
tasting,appetite
tasty,agreeable
tater,Irish potato
tatter,ablate
tattered,beat-up
tattle,babble
tattletale,a tale-bearing animal
tattoo,band
tatty,base
taunt,Bronx cheer
taunting,banter
taupe,Quaker-colored
taut,all ataunto
tauten,continue
tautologous,abundant
tautology,abundance
tavern,alehouse
tawdry,blatant
tawny,beige
tax collector,Internal Revenue Service
tax exemption,assessment
tax return,assessment
tax,accuse
taxation,assessment
taxed,accused
taxi,autobus
taxidermist,Audubon Society
taxidermy,anatomy
taxidriver,Sunday driver
taxing,accusal
taxonomy,aerobiology
tea,DET
teach in,beef
teach,broaden the mind
teachable,apt
teacher,Aaronic priesthood
teaching,a belief
teachy,academic
team spirit,accord
team up,act in concert
team,group
teamed,affiliate
teammate,ace
teamster,Jehu
teamwork,bipartisanship
tear apart,atomize
tear down,annihilate
tear from,badger
tear gas grenade,aerial bomb
tear jerking,bathetic
tear loose,break loose
tear out,avulse
tear to pieces,atomize
tear,abrade
teardrop,bawling
tearful,aggrieved
tearjerker,bathos
tearoom,automat
teary,bathetic
tease,Artful Dodger
teaser,Artful Dodger
teasing,aggravating
teat,bag
teatime,TV dinner
technical,accomplished
technicality,a little thing
technician,Admirable Crichton
Technicolor,3-D
technics,academic discipline
technique,MO
technology,academic discipline
tectology,anatomist
tectonics,anatomy
tedious,alliterating
tedium,alliteration
tee hee,Homeric laughter
teem,abound
teeming,abounding
teenager,adolescent
teens,L
teenybopper,Babbitt
teeter totter,Ferris wheel
teeter,Lissajous figure
teetering,Lissajous figure
teeth,gnashers
telecast,TV show
telecommunication,communication engineering
telegram,Teletype
telegraph,Teletype
telegraphy,TelAutography
telemetry,appraisal
telepathic,answering
telepathy,ESP
telephone book,Baedeker
telephone booth,call box
telephone,blower
telephonic,Teletype
telephonics,call box
Telephoto,Photoradiogram
teleplay,Grand Guignol
teleran,VAR
telescope,Cassegrainian telescope
Teletype,TelAutography
televiewer,TV-viewer
television,TV
telex,TelAutography
tell fortunes,cast a horoscope
tell off,bawl out
tell on,babble
tell the truth,acknowledge
tell,acknowledge
teller,adviser
telling,absolute
telltale sign,babbling
telltale,a tale-bearing animal
tellurian,Adamite
Tellus,Agdistis
temblor,apoplexy
temerity,assurance
temper,Irish
tempera,aquarelle
temperament,animus
temperamental,affective
temperance,Rechabitism
temperate,abstemious
temperature,degrees
tempered,aged
tempering,abatement
tempest in a teapot,big deal
tempest,agitation
tempestuous,anarchic
temple,bank
tempo,andante tempo
temporal,Philistine
temporary,acting
temporize,be a timeserver
tempt Providence,bell the cat
tempt,allure
temptation,agacerie
tempter,Circe
tempting,Circean
temptress,Aspasia
Ten Commandments,Big Dick
ten,Big Dick
tenable,OK
tenacious,adamant
tenacity,adhesiveness
tenancy,abiding
tenant farmer,Bauer
tenant,abide
tend toward,be disposed to
tend,administer to
tendency,affinity
tender age,bloom
tender loving care,TLC
tender spot,ache
tender,Christian
tenderfoot,abecedarian
tenderhearted,Christian
tenderize,cushion
tenderloin,Bowery
tenderly,adoringly
tenderness,acceptance
tendon,bone
tendril,animal fiber
tenebrous,ambiguous
tenement district,Bowery
tenement,Augean stables
tenet,a belief
tenor,Heldentenor
tense,accented
tensility,adaptability
tension,Discordia
tent,A-tent
tentative,acting
tented,armored
tenuous,adulterated
tenure,adverse possession
tenured,blessed with
tepid,Laodicean
teratism,aberrance
teratology,bowlegs
tercentenary,C
tergiversate,alternate
tergiversation,about-face
term paper,article
term,Z
termagant,Jezebel
terminal case,apoplectic
terminal,CRT
terminate,abandon
terminated,SOL
termination,Z
terminology,antonomasia
terminus,L
termless,all-comprehensive
terms,accommodation
ternary,clover
Terpsichore,Apollo
terra cotta,Titian
terra firma,acres
terra incognita,dark horse
terrace,Autobahn
terrain,Lebensraum
terrestrial,Cynthian
terrible,aberrant
terribly,abominably
terrific,ace
terrifically,alarmingly
terrified,aghast
terrify,affright
terrifying,alarming
territory,Kreis
terror,Dracula
terrorism,Bolshevikism
terrorist,Bolshevik
terroristic,Bolshevik
terrorize,affright
terrorizing,abusive
terse,Attic
tertiary,Maxwell triangle
